Lat,Lng
37.8801384,-122.2691715
37.6967002,-122.1257177
37.8100819,-122.2890561
37.7997991,-122.2346605
37.6573365,-122.0719227
37.8117096,-122.2422004
37.7553481,-122.2445173
37.6661163,-122.1034162
37.8696542,-122.2869651
37.7015372,-122.1193114
37.7737253,-122.1872432
37.9256001,-122.2943455
37.8507917,-122.2708478
37.8071548,-122.2974411
37.662613,-122.0814875
37.7679678,-122.2398297
37.803051,-122.272065
37.8058854,-122.2841775
37.8940606,-122.2583075
37.6957059,-122.0751219
37.8810264,-122.2934169
37.6915656,-122.0748726
37.6396936,-122.0835632
37.797874,-122.2676275
37.7969612,-122.2679968
37.6921669,-122.0916353
37.8759231,-122.2884279
37.884267,-122.2985151
37.8941377,-122.2582643
37.7908374,-122.198091
37.7938501,-122.2008509
37.8360637,-122.2556081
37.7016112,-122.119021
37.8414569,-122.2702677
37.7564178,-122.2004726
37.7436309,-122.2391738
37.8910902,-122.2859579
37.8862925,-122.2625037
37.7781889,-122.23001
37.8493587,-122.2656611
37.705434,-122.0739212
37.7416345,-122.1620378
37.7122582,-122.1356215
37.875636,-122.2913546
37.7671924,-122.2463336
37.9131427,-122.2813237
37.8688278,-122.2661652
37.8786349,-122.2667974
37.8586634,-122.2670129
37.8117988,-122.2663808
37.786183,-122.1969064
37.7914074,-122.2225259
37.8276207,-122.2570594
37.9007374,-122.2701443
37.7987808,-122.1883801
37.831499,-122.2540998
37.728374,-122.1482918
37.7756809,-122.170525
37.7506821,-122.1482708
37.8559671,-122.2595991
37.8370836,-122.2619794
37.7987723,-122.2567089
37.8268792,-122.2649591
37.6578801,-122.0980041
37.7955942,-122.2539843
37.758264,-122.255749
37.7921598,-122.2499037
37.7606957,-122.1904777
37.8304827,-122.2831232
37.7707277,-122.191454
37.93639,-122.3144668
37.7729128,-122.2598869
37.771544,-122.247226
37.8316289,-122.2680733
37.7936883,-122.2267505
37.7591756,-122.1723966
37.8827968,-122.2661276
37.7018085,-122.0806079
37.8579421,-122.2593377
37.8162277,-122.2639233
37.8158566,-122.2681386
37.680189,-122.0700994
37.8639087,-122.2672161
37.6983061,-122.1063145
37.6848933,-122.1168751
37.9217411,-122.2911062
37.8817107,-122.2740858
37.7727599,-122.2074862
37.8059595,-122.2984696
37.7917796,-122.2149446
37.7532123,-122.1853104
37.8063094,-122.2999058
37.885852,-122.2491607
37.8212165,-122.2503766
37.7945499,-122.175267
37.7892508,-122.2205007
37.8268626,-122.2797998
37.7798657,-122.1771408
37.7291509,-122.2295439
37.8071768,-122.297191
37.776552,-122.226763
37.8629168,-122.2588823
37.8113115,-122.2505476
37.8651097,-122.2673677
37.6954675,-122.0748239
37.7442808,-122.2395939
37.7019156,-122.0950687
37.8752017,-122.2937596
37.6912386,-122.0933605
37.8300574,-122.2851836
37.7758882,-122.2229865
37.7567898,-122.177332
37.7424852,-122.2501082
37.8094057,-122.2468584
37.8011974,-122.2733132
37.8295245,-122.2853833
37.895091,-122.2644829
37.9774829,-122.2951036
37.8245937,-122.2658297
37.6621524,-122.0581071
37.7608879,-122.1522318
37.9019727,-122.2763655
37.7206773,-122.1501698
37.8186022,-122.2827703
37.8042348,-122.2879637
37.8829334,-122.302906
37.8188407,-122.2712958
37.830607,-122.2813223
37.810217,-122.2729684
37.8615784,-122.2855696
37.8835469,-122.2517607
37.806495,-122.2868855
37.8065005,-122.2073596
37.9807958,-122.2969048
37.7685807,-122.23377
37.8042336,-122.2326109
37.9104741,-122.2801551
37.7851991,-122.2387522
37.809324,-122.267939
37.7665018,-122.1520316
37.679264,-122.0722854
37.6901169,-122.0624661
37.6718109,-122.0756024
37.8338421,-122.2507263
37.688213,-122.1040552
37.82813,-122.2500226
37.8533342,-122.2917665
37.66824,-122.080609
37.8241301,-122.2589821
37.773619,-122.2097579
37.808164,-122.2811547
37.8813484,-122.2898735
37.698266,-122.1245125
37.7968816,-122.2176241
37.8128302,-122.2928945
37.7454545,-122.2363936
37.755766,-122.245055
37.7977779,-122.1939043
37.898122,-122.2622887
37.8351482,-122.253296
37.7405185,-122.2511912
37.6925011,-122.1101573
37.9275396,-122.2962923
37.7976926,-122.2494537
37.8029366,-122.2109995
37.7613745,-122.1678184
37.7595325,-122.1628973
37.6449526,-122.0669058
37.6616812,-122.0882908
37.8215473,-122.2472091
37.8098322,-122.286166
37.808968,-122.282787
37.808212,-122.265767
37.8190458,-122.2535234
37.7515985,-122.1887339
37.6314899,-122.0778505
37.7975696,-122.249135
37.861088,-122.2899314
37.8597132,-122.2593317
37.8236144,-122.2403921
37.8107445,-122.2629615
37.8261449,-122.2330707
37.8971562,-122.2756917
37.7754115,-122.2255433
37.7765095,-122.2034292
37.7903198,-122.2447758
37.7906726,-122.2203676
37.7996601,-122.2330989
37.7835838,-122.2225151
37.8056052,-122.2375196
37.8067796,-122.223924
37.8168451,-122.2715824
37.9293344,-122.2988186
37.6551987,-122.0913302
37.7992404,-122.2745249
37.9006049,-122.2674902
37.9499144,-122.3430276
37.7972462,-122.2521016
37.7939372,-122.2006183
37.8126241,-122.2410156
37.7711204,-122.1876942
37.8410269,-122.2897692
37.823905,-122.2578106
37.769279,-122.1741484
37.8834026,-122.2711115
37.7363979,-122.182896
37.6780832,-122.1050023
